Firm_Name;Year;Year -1;Industry;ESG-SCORE;E-SCORE;S-SCORE;G-SCORE
Altria Group Inc;2014;2013;Food & Tobacco;71.34932686;67.84953112;72.28005715;74.16742947
AMAG Pharmaceuticals Inc;2017;2016;Pharmaceuticals;48.38119091;35.30760928;28.97015118;85.548197
Amazon.com Inc;2016;2015;Diversified Retail;61.70089021;42.64705882;71.12676056;71.97013183
Amazon.com Inc;2017;2016;Diversified Retail;74.99382612;67.01112878;76.99847735;81.55928811
American Airlines Group Inc;2016;2015;Passenger Transportation Services;68.39862091;48.38476374;78.56153313;78.8801868
American Airlines Group Inc;2017;2016;Passenger Transportation Services;70.00011722;46.41265597;79.69483568;85.01031974
American Campus Communities Inc;2016;2015;Residential & Commercial REITs;41.58649217;19.47153193;29.22346916;80.62898283
American Campus Communities Inc;2017;2016;Residential & Commercial REITs;51.59429449;33.18057456;43.95348837;81.01446153
American Express Co;2008;2007;Banking Services;69.18532461;63.09405118;72.72618763;71.85426425
American Express Co;2009;2008;Banking Services;72.38834704;67.01587715;72.1986788;78.59809128
American Express Co;2010;2009;Banking Services;72.84640983;64.66659183;67.76959467;87.87397541
American Express Co;2011;2010;Banking Services;74.60092712;65.53856642;78.87090756;79.73325361
American Express Co;2015;2014;Banking Services;60.84974751;54.19227392;50.84507042;79.91598156
American Express Co;2017;2016;Banking Services;74.72736119;67.50408497;85.10979069;70.69507085
American International Group Inc;2016;2015;Insurance;74.45807703;74.68876439;74.17840376;74.52643868
American International Group Inc;2017;2016;Insurance;73.42793955;78.12758906;69.18931429;73.12246784
American States Water Co;2016;2015;Water & Related Utilities;46.52571711;30.58823529;33.56807512;79.37393589
American States Water Co;2017;2016;Water & Related Utilities;56.05087459;35.83591331;50.66716086;84.85187527
American Tower Corp;2008;2007;Residential & Commercial REITs;47.09888393;28.48739496;38.54124748;77.8066452
American Tower Corp;2010;2009;Residential & Commercial REITs;57.71465436;38.11497326;59.61587708;77.3505806
American Tower Corp;2012;2011;Residential & Commercial REITs;52.35288048;40.52419355;46.3482508;72.52795292
American Water Works Company Inc;2011;2010;Water & Related Utilities;73.67857143;64.70588235;67.6056338;90.74941452
American Water Works Company Inc;2012;2011;Water & Related Utilities;76.41004662;72.32620321;69.07810499;89.49642707
American Water Works Company Inc;2013;2012;Water & Related Utilities;80.6335081;78.47593583;74.96798976;89.63296247
American Water Works Company Inc;2014;2013;Water & Related Utilities;84.28502538;82.01357466;81.31094258;90.27877174
American Water Works Company Inc;2015;2014;Water & Related Utilities;79.20418495;79.52488688;76.32719393;82.19531006
American Water Works Company Inc;2016;2015;Water & Related Utilities;79.94599407;78.23529412;78.02816901;84.08522644
American Water Works Company Inc;2017;2016;Water & Related Utilities;78.37568885;71.43962848;78.05782061;86.47766836
AMN Healthcare Services Inc;2016;2015;Healthcare Providers & Services;59.2741968;46.8228032;47.71344114;86.61040035
AMN Healthcare Services Inc;2017;2016;Healthcare Providers & Services;60.67194029;49.93997599;48.5915493;86.69622444
Anadarko Petroleum Corp;2013;2012;Oil & Gas;60.96303419;;;73.69482976
Andeavor;2012;2011;Oil & Gas;79.93042735;69.82323232;79.29292929;91.93947037
Andeavor;2013;2012;Oil & Gas;75.19750501;61.26719344;74.50073576;91.53737063
Andeavor;2014;2013;Oil & Gas;71.48378244;65.06322155;66.21034619;84.77906299
Andeavor;2015;2014;Oil & Gas;71.91870458;74.67686626;57.64226615;85.46087071
Andeavor;2016;2015;Oil & Gas;68.63544853;64.97380329;61.44437475;81.0872209
Andeavor;2017;2016;Oil & Gas;66.39636378;61.92603624;60.97937838;77.68469552
Anixter International Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;70.55688437;61.58887468;62.61481935;89.7980528
Annaly Capital Management Inc;2016;2015;Residential & Commercial REITs;48.37711204;49.03639538;28.74782944;70.48937102
Annaly Capital Management Inc;2017;2016;Residential & Commercial REITs;56.76808014;56.06362337;35.90326682;81.83865072
Apartment Investment and Management Co;2017;2016;Residential & Commercial REITs;60.42343277;55.62243502;54.17949558;73.04289814
Aptargroup Inc;2014;2013;Containers & Packaging;51.59885377;45.82542694;40.36801454;71.10676542
Aqua America Inc;2011;2010;Water & Related Utilities;44.97636778;28.52941176;38.23943662;71.15202551
Aqua America Inc;2013;2012;Water & Related Utilities;57.58023593;50;53.90524968;70.30777802
Archrock Inc;2011;2010;Oil & Gas Related Equipment and Services;53.00914238;28.21799308;48.81524441;85.5265999
Archrock Inc;2012;2011;Oil & Gas Related Equipment and Services;45.97759723;24.60343688;43.93100174;72.18663304
Archrock Inc;2013;2012;Oil & Gas Related Equipment and Services;47.65773921;21.80815508;45.9346991;78.47917476
Archrock Inc;2014;2013;Oil & Gas Related Equipment and Services;44.62147041;20.7498384;42.8648816;73.27702422
Arconic Inc;2008;2007;Aerospace & Defense;76.71204236;;73.6713615;74.26899134
Argonaut Gold Inc;2012;2011;Metals & Mining;46.81616044;31.94096788;32.71401458;79.81231536
Argonaut Gold Inc;2013;2012;Metals & Mining;42.22502824;28.34772134;31.07003798;70.67849017
Argonaut Gold Inc;2014;2013;Metals & Mining;41.46231481;22.89067142;33.65817802;71.24863388
Argonaut Gold Inc;2015;2014;Metals & Mining;39.37103274;22.70529017;20.70375272;79.67672744
Arrow Electronics Inc;2008;2007;Semiconductors & Semiconductor Equipment;48.14139093;25.69204152;45.42943938;76.32342896
Arrow Electronics Inc;2017;2016;Semiconductors & Semiconductor Equipment;64.53711421;58.34914611;65.52703317;70.28297625
Associated Banc-Corp;2008;2007;Banking Services;45.45023709;17.92123629;43.82509748;78.02985948
Associated Banc-Corp;2009;2008;Banking Services;50.00019735;19.57313899;59.68465661;72.64680982
Associated Banc-Corp;2011;2010;Banking Services;50.18418832;18.51382937;56.07452663;78.63288322
Associated Banc-Corp;2012;2011;Banking Services;47.48305211;17.81783681;50.7269423;76.77679697
Associated Banc-Corp;2013;2012;Banking Services;46.22941416;16.49962533;43.28070333;82.80292414
Associated Banc-Corp;2014;2013;Banking Services;52.24571058;33.49825912;45.57720153;80.90621619
Associated Banc-Corp;2015;2014;Banking Services;45.28935353;16.9666374;46.16144629;75.84715863
Associated Banc-Corp;2016;2015;Banking Services;52.00820766;21.68949772;54.4600939;82.95227903
Associated Banc-Corp;2017;2016;Banking Services;54.61670361;26.3939951;57.70735524;82.48076776
Atlantic Power Corp;2012;2011;Electric Utilities & IPPs;39.30281949;9.718137255;35.08802817;77.18820599
Atlantic Power Corp;2013;2012;Electric Utilities & IPPs;36.66622685;9.396809571;31.57674863;72.98874045
Atlantic Power Corp;2014;2013;Electric Utilities & IPPs;33.51782369;5.165289256;25.78861599;74.12021858
Autodesk Inc;2010;2009;Software & IT Services;78.6651712;89.82236459;68.56087017;77.98838798
Autodesk Inc;2011;2010;Software & IT Services;76.21522556;89.75748194;59.77884853;80.24980484
Autodesk Inc;2012;2011;Software & IT Services;73.35525301;89.8360229;51.25888072;80.70197562
Autodesk Inc;2013;2012;Software & IT Services;82.60734579;91.8356998;69.18406994;87.94381321
Autodesk Inc;2014;2013;Software & IT Services;81.41511251;90.80592867;67.76644117;86.83282017
Autodesk Inc;2015;2014;Software & IT Services;91.14034139;93.07897984;89.79611937;90.54382251
Autodesk Inc;2016;2015;Software & IT Services;91.40411878;94.08312621;90.5904913;89.36469329
Autodesk Inc;2017;2016;Software & IT Services;91.38048107;94.3909906;88.36588303;91.53329766
Autoliv Inc;2012;2011;Automobiles & Auto Parts;62.58234171;26.93577431;74.32451854;88.65237495
Autoliv Inc;2013;2012;Automobiles & Auto Parts;61.67768831;23.6631016;74.29221795;89.37211933
Autoliv Inc;2014;2013;Automobiles & Auto Parts;55.08169354;23.63033449;67.12924606;76.11966381
Autoliv Inc;2016;2015;Automobiles & Auto Parts;57.89297013;28.30259222;72.56505132;73.80162475
AutoNation Inc;2017;2016;Specialty Retailers;53.38211749;30.77540107;51.00298762;81.35219842
AvalonBay Communities Inc;2014;2013;Residential & Commercial REITs;84.17572681;83.31550802;92.40717029;75.55379879
AvalonBay Communities Inc;2015;2014;Residential & Commercial REITs;83.61124991;84.51557093;88.82708013;76.53226997
AvalonBay Communities Inc;2016;2015;Residential & Commercial REITs;84.29270696;89.02170494;88.27671914;74.38390816
Avery Dennison Corp;2012;2011;Containers & Packaging;78.47179487;82.62443439;74.7020585;78.23034889
Avery Dennison Corp;2016;2015;Containers & Packaging;77.44258828;85.07012076;70.33858782;77.2083559
Avery Dennison Corp;2017;2016;Containers & Packaging;81.78861587;81.92190669;85.01699854;77.88240363
Avon Products Inc;2008;2007;Personal & Household Products & Services;;53.33333333;26.43192488;79.43999405
Avon Products Inc;2010;2009;Personal & Household Products & Services;;56.56108597;;77.52539829
Avon Products Inc;2012;2011;Personal & Household Products & Services;;60.53921569;78.86019823;74.45230621
Axcelis Technologies Inc;2017;2016;Semiconductors & Semiconductor Equipment;61.27191162;50.23719165;58.87096774;76.36745217
AZZ Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;45.38285459;31.46845695;37.01265564;70.63634911
Babcock & Wilcox Enterprises Inc;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;54.65349952;39.62688381;54.41159353;71.68604368
Baker Hughes A GE Co;2010;2009;Oil & Gas Related Equipment and Services;80.08691907;93.09954751;67.72300469;79.97182377
Ball Corp;2017;2016;Containers & Packaging;72.76178407;84.06862745;58.70500782;76.51859985
Bank of America Corp;2011;2010;Banking Services;78.50630297;78.72516556;84.28551441;71.53570183
Bank of Marin Bancorp;2017;2016;Banking Services;57.91565436;40.97732843;58.50205399;76.11519191
Bank of New York Mellon Corp;2017;2016;Investment Banking & Investment Services;85.01412882;93.36930038;87.80731728;72.44907887
Bar Harbor Bankshares;2017;2016;Banking Services;46.32296855;32.70526961;33.97153756;75.87961
Barnes & Noble Inc;2011;2010;Specialty Retailers;55.17496573;29.88754325;60.64623032;76.99603036
Baxter International Inc;2009;2008;Healthcare Equipment & Supplies;80.9788942;69.77415966;95.20875252;76.90679597
Baxter International Inc;2010;2009;Healthcare Equipment & Supplies;81.7171875;67.09558824;94.99339789;82.56403689
Big Lots Inc;2011;2010;Diversified Retail;67.54676418;53.44012605;66.23490946;84.79910974
Big Lots Inc;2012;2011;Diversified Retail;65.41435463;54.06281157;61.82859871;82.24211854
Big Lots Inc;2013;2012;Diversified Retail;57.81787409;36.54773385;61.8102055;76.88203812
Big Lots Inc;2014;2013;Diversified Retail;58.64875079;36.64981618;62.22491197;79.00973621
Big Lots Inc;2016;2015;Diversified Retail;54.60698332;37.59936407;52.63608679;75.8602909
Big Lots Inc;2017;2016;Diversified Retail;56.76437422;37.34101749;48.06813856;88.5384888
Biogen Inc;2010;2009;Pharmaceuticals;68.71055108;64.80075901;65.74284416;76.52322404
Biogen Inc;2011;2010;Pharmaceuticals;69.86281662;66.8627451;72.01877934;70.6977594
Biogen Inc;2012;2011;Pharmaceuticals;79.70179487;67.40986717;83.32576102;89.18621269
Biogen Inc;2013;2012;Pharmaceuticals;76.85023753;65.74952562;84.23443889;80.63007547
Biogen Inc;2014;2013;Pharmaceuticals;78.50373459;67.43697479;84.94969819;83.33777149
Biogen Inc;2015;2014;Pharmaceuticals;73.15086515;69.53781513;77.69953052;71.88417926
Biogen Inc;2016;2015;Pharmaceuticals;78.01494301;65.15708556;87.36395647;81.46665369
Biogen Inc;2017;2016;Pharmaceuticals;82.31879638;66.78773919;98.77396912;80.479364
Biomarin Pharmaceutical Inc;2010;2009;Pharmaceuticals;42.53928285;33.28054299;25.36294691;72.85262978
Biomarin Pharmaceutical Inc;2013;2012;Pharmaceuticals;38.49798708;16.7303285;32.37607463;69.88907835
Boart Longyear Ltd;2011;2010;Oil & Gas Related Equipment and Services;62.37025684;45.06920415;71.56586578;70.95359039
Boart Longyear Ltd;2014;2013;Oil & Gas Related Equipment and Services;62.04722694;62.4272786;49.58210803;76.13214383
Boeing Co;2009;2008;Aerospace & Defense;73.7917767;90.25735294;58.07658451;73.72816132
Boeing Co;2011;2010;Aerospace & Defense;74.52456274;85.4876161;67.43884359;70.55076652
Boeing Co;2012;2011;Aerospace & Defense;84.03321451;93.25681492;82.3943662;75.65868012
Boeing Co;2015;2014;Aerospace & Defense;83.82547792;94.04591105;76.62315356;80.81524147
Boeing Co;2017;2016;Aerospace & Defense;84.25493382;95.86834734;72.55756763;84.92380072
Brandywine Realty Trust;2011;2010;Residential & Commercial REITs;;46.77109974;;80.25358607
Brandywine Realty Trust;2012;2011;Residential & Commercial REITs;;;;85.90197153
Brandywine Realty Trust;2013;2012;Residential & Commercial REITs;;51.4269074;;86.05800757
Brandywine Realty Trust;2015;2014;Residential & Commercial REITs;;;;84.88474661
Bright Horizons Family Solutions Inc;2016;2015;Personal & Household Products & Services;40.4862962;18.16271963;31.06822755;76.33360899
Bright Horizons Family Solutions Inc;2017;2016;Personal & Household Products & Services;45.36564052;18.05273834;35.68075117;87.08538628
Bristol-Myers Squibb Co;2009;2008;Pharmaceuticals;78.47610624;;;82.98692428
Brown & Brown Inc;2012;2011;Insurance;42.31833333;18.73529412;39.72300469;71.6284153
Brown & Brown Inc;2014;2013;Insurance;43.18480067;18.20906707;43.56777608;70.5808438
Brunswick Corp;2017;2016;Leisure Products;60.46033218;36.07026144;70.52034429;75.94006908
Bunge Ltd;2008;2007;Food & Tobacco;60.04621849;48.52941176;60.01006036;72.92671167
Bunge Ltd;2009;2008;Food & Tobacco;82.9537037;72.0043573;89.20187793;87.8870674
Bunge Ltd;2010;2009;Food & Tobacco;76.78298425;63.92557023;85.52026444;80.946218
Bunge Ltd;2011;2010;Food & Tobacco;86.62260086;89.46740859;85.97893668;84.20052269
Bunge Ltd;2012;2011;Food & Tobacco;80.16244292;87.83088235;77.87558685;74.27576914
Bunge Ltd;2013;2012;Food & Tobacco;88.04831867;96.60282718;81.8157004;85.76650421
Bunge Ltd;2014;2013;Food & Tobacco;79.61307171;94.67178176;64.59481527;80.30657867
Bunge Ltd;2015;2014;Food & Tobacco;79.3363663;96.0375817;67.69855243;74.2642702
Bunge Ltd;2016;2015;Food & Tobacco;79.68111753;86.90071404;70.33298054;82.5136612
Bunge Ltd;2017;2016;Food & Tobacco;84.32886377;90.79112929;72.93816374;90.3830547
BWX Technologies Inc;2014;2013;Aerospace & Defense;53.54697704;28.87767047;59.59288067;74.01015228
BWX Technologies Inc;2015;2014;Aerospace & Defense;55.52002002;32.56199539;64.11902789;71.10389078
Cabot Oil & Gas Corp;2008;2007;Oil & Gas;43.5249256;24.2131063;33.96960712;76.17461944
Cabot Oil & Gas Corp;2009;2008;Oil & Gas;41.0427075;19.58934517;26.46381433;81.92680674
Cabot Oil & Gas Corp;2017;2016;Oil & Gas;54.35459493;55.5907173;34.21287217;76.42026699
Cadence Design Systems Inc;2013;2012;Software & IT Services;39.56398043;16.72160243;31.52015542;74.39009978
Cadence Design Systems Inc;2014;2013;Software & IT Services;40.69174427;20.29874942;34.5236775;70.60414413
Cadence Design Systems Inc;2015;2014;Software & IT Services;40.69174427;20.29874942;34.5236775;70.60414413
California Water Service Group;2016;2015;Water & Related Utilities;61.84841741;48.52941176;60.04694836;78.79262538
California Water Service Group;2017;2016;Water & Related Utilities;64.48202294;49.14860681;64.7516679;81.26116234
Calithera Biosciences Inc;2017;2016;Biotechnology & Medical Research;50.68050008;45.84514529;35.51247242;73.72532123
Callon Petroleum Co;2017;2016;Oil & Gas;46.83096159;36.23727972;35.01515422;72.39313685
Calpine Corp;2011;2010;Electric Utilities & IPPs;47.22345491;25.58823529;37.88732394;82.2080489
Calpine Corp;2012;2011;Electric Utilities & IPPs;41.68445513;24.91421569;33.62089202;69.76460698
Cambrex Corp;2017;2016;Pharmaceuticals;51.82596031;45.02158662;39.51414911;73.74130467
Camden Property Trust;2012;2011;Residential & Commercial REITs;65.45219091;68.04018637;53.03304978;77.02227827
Camden Property Trust;2013;2012;Residential & Commercial REITs;60.12559823;65.44117647;41.83927092;75.48412149
Camden Property Trust;2014;2013;Residential & Commercial REITs;62.87901477;67.33957219;49.96798976;72.93417658
Campbell Soup Co;2008;2007;Food & Tobacco;44.72034916;26.28384687;30.31522468;82.03913593
Capital One Financial Corp;2016;2015;Banking Services;79.13602801;82.83306473;69.64917358;86.05681763
Capital One Financial Corp;2017;2016;Banking Services;83.65427231;88.98335376;78.85734546;83.29696523
CARBO Ceramics Inc;2011;2010;Oil & Gas Related Equipment and Services;51.1878926;46.12456747;37.7961889;72.41932001
CARBO Ceramics Inc;2012;2011;Oil & Gas Related Equipment and Services;49.92871795;43.86979511;34.04019623;75.17612442
CARBO Ceramics Inc;2013;2012;Oil & Gas Related Equipment and Services;45.00274436;39.97326203;26.42445583;72.23329
CARBO Ceramics Inc;2014;2013;Oil & Gas Related Equipment and Services;38.08043175;28.11893988;11.32177681;80.33036532
CARBO Ceramics Inc;2016;2015;Oil & Gas Related Equipment and Services;46.83254527;59.11214953;7.173884428;79.30388675
CARBO Ceramics Inc;2017;2016;Oil & Gas Related Equipment and Services;48.00754479;62.16945494;8.980488435;77.64543187
Career Education Corp;2011;2010;Personal & Household Products & Services;42.46881684;23.33877996;34.40271257;73.1825203
Career Education Corp;2013;2012;Personal & Household Products & Services;37.98229805;22.83281734;17.65505313;78.52982391
Career Education Corp;2014;2013;Personal & Household Products & Services;41.41092203;24.08389585;25.60609559;79.12207706
Carmax Inc;2017;2016;Specialty Retailers;54.62052231;48.11051693;45.40332907;72.605786
Carnival Corp;2011;2010;Hotels & Entertainment Services;72.64450355;62.26533166;79.97452802;75.68306011
Carnival Corp;2016;2015;Hotels & Entertainment Services;75.4212963;69.86201888;77.23439402;79.50819672
Carnival Corp;2017;2016;Hotels & Entertainment Services;72.0062592;72.39235901;71.83098592;71.77985948
Caterpillar Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;82.53755161;83.42391304;79.35548071;85.25319842
Cboe Global Markets Inc;2015;2014;Investment Banking & Investment Services;46.9537037;20.88001867;47.13838587;75.80449302
Cboe Global Markets Inc;2016;2015;Investment Banking & Investment Services;52.86743563;20.95825427;61.74011813;78.11110571
Cboe Global Markets Inc;2017;2016;Investment Banking & Investment Services;51.81677749;20.7535677;58.07983999;79.15482387
CBRE Group Inc;2009;2008;Real Estate Operations;82.9932066;77.81087118;83.31253343;88.39856076
