ID_Firm;Firm_Name;Year;E-Score-1;S-Score-1;G-Score-1;TRYear
701;EnerSys;2012;;;;41,57287969
701;EnerSys;2013;;;;65,86948299
701;EnerSys;2014;;;;-6,906483304
701;EnerSys;2015;;;;-5,04755645
701;EnerSys;2016;;;;41,49014836
701;EnerSys;2017;6,56884058;13,84057971;11,82005087;-20,42120562
702;Engility Holdings Inc;2008;;;;
702;Engility Holdings Inc;2009;;;;
702;Engility Holdings Inc;2010;;;;
702;Engility Holdings Inc;2011;;;;
702;Engility Holdings Inc;2012;;;;
702;Engility Holdings Inc;2013;;;;57,96178128
702;Engility Holdings Inc;2014;;;;35,03717709
702;Engility Holdings Inc;2015;;;;17,31020683
702;Engility Holdings Inc;2016;10,21666667;17,17916667;4,441097923;50,95067168
702;Engility Holdings Inc;2017;11,57142857;15,13095238;9,259220008;-13,90411989
703;Ennis Inc;2008;;;;-21,97572793
703;Ennis Inc;2009;;;;49,0875878
703;Ennis Inc;2010;;;;8,47754373
703;Ennis Inc;2011;;;;-15,09520051
703;Ennis Inc;2012;;;;32,45457332
703;Ennis Inc;2013;;;;16,26811054
703;Ennis Inc;2014;;;;-18,23542126
703;Ennis Inc;2015;;;;45,52430032
703;Ennis Inc;2016;;;;-0,695702503
703;Ennis Inc;2017;;;;28,89245256
704;Enova International Inc;2008;;;;
704;Enova International Inc;2009;;;;
704;Enova International Inc;2010;;;;
704;Enova International Inc;2011;;;;
704;Enova International Inc;2012;;;;
704;Enova International Inc;2013;;;;
704;Enova International Inc;2014;;;;
704;Enova International Inc;2015;;;;-91,39440882
704;Enova International Inc;2016;;;;78,02199095
704;Enova International Inc;2017;13,34895833;10,80989583;13,95442984;34,27722344
705;EnPro Industries Inc;2008;;;;-7,210836014
705;EnPro Industries Inc;2009;;;;19,06530073
705;EnPro Industries Inc;2010;;;;49,33592678
705;EnPro Industries Inc;2011;;;;-17,30017214
705;EnPro Industries Inc;2012;;;;26,33591151
705;EnPro Industries Inc;2013;;;;37,14902744
705;EnPro Industries Inc;2014;;;;11,64729398
705;EnPro Industries Inc;2015;;;;-29,25758979
705;EnPro Industries Inc;2016;5,907024793;17,00206612;26,08991098;49,62723217
705;EnPro Industries Inc;2017;7,389492754;15,27445652;24,64942772;47,01265761
706;Ensign Group Inc;2008;;;;34,35521025
706;Ensign Group Inc;2009;;;;-0,576724394
706;Ensign Group Inc;2010;;;;51,95459604
706;Ensign Group Inc;2011;;;;3,884795929
706;Ensign Group Inc;2012;;;;14,06338814
706;Ensign Group Inc;2013;;;;49,11778246
706;Ensign Group Inc;2014;;;;67,84003062
706;Ensign Group Inc;2015;;;;1,934599951
706;Ensign Group Inc;2016;;;;5,001529366
706;Ensign Group Inc;2017;11,2244898;14,80102041;8,706443408;7,907315022
707;Entegris Inc;2008;;;;-74,16104478
707;Entegris Inc;2009;;;;177,2054021
707;Entegris Inc;2010;;;;52,97240643
707;Entegris Inc;2011;;;;32,45467282
707;Entegris Inc;2012;;;;7,843366106
707;Entegris Inc;2013;;;;25,88534901
707;Entegris Inc;2014;;;;23,85392565
707;Entegris Inc;2015;;;;2,573902157
707;Entegris Inc;2016;11,65948276;16,32543103;20,26261128;31,4206821
707;Entegris Inc;2017;13,82258065;16,39112903;21,36646884;63,61044192
708;Entercom Communications Corp;2008;;;;-143,4630667
708;Entercom Communications Corp;2009;;;;218,1494395
708;Entercom Communications Corp;2010;;;;87,64246489
708;Entercom Communications Corp;2011;;;;-54,25129648
708;Entercom Communications Corp;2012;;;;22,88381914
708;Entercom Communications Corp;2013;;;;46,33044185
708;Entercom Communications Corp;2014;;;;26,50127407
708;Entercom Communications Corp;2015;;;;1,353192841
708;Entercom Communications Corp;2016;;;;37,31501877
708;Entercom Communications Corp;2017;17,54744526;11,38138686;7,609792285;-20,86962305
709;Entergy Corp;2008;11,33050847;13,93220339;12,10060514;-30,88966627
709;Entergy Corp;2009;15,64925373;27,31716418;20,41778274;1,660832316
709;Entergy Corp;2010;11,82631579;27,32368421;22,88262911;-10,19618525
709;Entergy Corp;2011;10,94339623;25,64386792;25,45572917;9,173141141
709;Entergy Corp;2012;12,136;22,956;20,46808511;-8,076645137
709;Entergy Corp;2013;22,53333333;28,90416667;27,7074359;4,173647384
709;Entergy Corp;2014;22,58474576;29,97669492;26,23635427;42,64289308
709;Entergy Corp;2015;25;28,36983471;25,74086294;-21,032277
709;Entergy Corp;2016;;;;16,07521517
709;Entergy Corp;2017;;;;18,82501397
710;Enterprise Bancorp Inc;2008;;;;6,699693861
710;Enterprise Bancorp Inc;2009;;;;1,653794739
710;Enterprise Bancorp Inc;2010;;;;24,04324703
710;Enterprise Bancorp Inc;2011;;;;6,613359939
710;Enterprise Bancorp Inc;2012;;;;23,16589752
710;Enterprise Bancorp Inc;2013;;;;30,69790085
710;Enterprise Bancorp Inc;2014;;;;31,89508385
710;Enterprise Bancorp Inc;2015;;;;-4,376479789
710;Enterprise Bancorp Inc;2016;;;;47,84725489
710;Enterprise Bancorp Inc;2017;8,348958333;13,55989583;5,495337007;-7,971832192
711;Enterprise Financial Services Corp;2008;;;;-25,01699243
711;Enterprise Financial Services Corp;2009;;;;-69,01661416
711;Enterprise Financial Services Corp;2010;;;;44,76781679
711;Enterprise Financial Services Corp;2011;;;;40,47673525
711;Enterprise Financial Services Corp;2012;;;;-5,499341363
711;Enterprise Financial Services Corp;2013;;;;46,07113593
711;Enterprise Financial Services Corp;2014;;;;3,242282593
711;Enterprise Financial Services Corp;2015;;;;39,75201821
711;Enterprise Financial Services Corp;2016;;;;45,29159854
711;Enterprise Financial Services Corp;2017;11,47395833;11,50434028;18,55849936;3,82974055
712;Enterprise Products Partners LP;2008;;;;-29,07561115
712;Enterprise Products Partners LP;2009;10,62328767;11,91780822;2,358568075;50,95040821
712;Enterprise Products Partners LP;2010;10,67948718;10,99038462;3,210677083;36,63451236
712;Enterprise Products Partners LP;2011;11,85294118;20,71176471;3,425785208;19,08835354
712;Enterprise Products Partners LP;2012;11,46629213;18,39325843;3,213076923;14,14016311
712;Enterprise Products Partners LP;2013;10,96022727;11,78977273;3,89392379;33,86733944
712;Enterprise Products Partners LP;2014;11,53846154;13,67857143;3,815736041;17,62593048
712;Enterprise Products Partners LP;2015;12,85263158;15,63421053;3,667667668;-25,24889869
712;Enterprise Products Partners LP;2016;13,09345794;15,31308411;3,603264095;13,45336017
712;Enterprise Products Partners LP;2017;14,38990826;18,12614679;4,090292497;3,832924391
713;Entravision Communications Corp;2008;;;;-75,42526534
713;Entravision Communications Corp;2009;;;;136,7488705
713;Entravision Communications Corp;2010;;;;-8,411857982
713;Entravision Communications Corp;2011;;;;-28,63825832
713;Entravision Communications Corp;2012;;;;21,41661614
713;Entravision Communications Corp;2013;;;;152,9473487
713;Entravision Communications Corp;2014;;;;28,51694546
713;Entravision Communications Corp;2015;;;;29,63926784
713;Entravision Communications Corp;2016;;;;-6,430952854
713;Entravision Communications Corp;2017;8,708029197;12,78284672;18,07142857;14,98251087
714;Envestnet Inc;2008;;;;
714;Envestnet Inc;2009;;;;
714;Envestnet Inc;2010;;;;
714;Envestnet Inc;2011;;;;-31,62379788
714;Envestnet Inc;2012;;;;19,80439237
714;Envestnet Inc;2013;;;;115,6224451
714;Envestnet Inc;2014;;;;27,2222035
714;Envestnet Inc;2015;;;;-41,37103837
714;Envestnet Inc;2016;3,149746193;8,635786802;16,53130564;26,79452257
714;Envestnet Inc;2017;4,997844828;8,229525862;18,68016109;48,07395306
715;Envision Healthcare Corp;2008;;;;-5,235203156
715;Envision Healthcare Corp;2009;;;;-2,30292752
715;Envision Healthcare Corp;2010;;;;-8,02849905
715;Envision Healthcare Corp;2011;;;;25,42358858
715;Envision Healthcare Corp;2012;;;;13,34300917
715;Envision Healthcare Corp;2013;;;;42,12045366
715;Envision Healthcare Corp;2014;;;;19,84895423
715;Envision Healthcare Corp;2015;;;;29,80250302
715;Envision Healthcare Corp;2016;;;;-11,71212195
715;Envision Healthcare Corp;2017;11,10204082;21,33163265;8,126536668;-50,13367222
716;Enzo Biochem Inc;2008;;;;-63,49183769
716;Enzo Biochem Inc;2009;;;;24,97549946
716;Enzo Biochem Inc;2010;;;;17,41011686
716;Enzo Biochem Inc;2011;;;;-78,39422498
716;Enzo Biochem Inc;2012;;;;26,50985846
716;Enzo Biochem Inc;2013;;;;15,84159394
716;Enzo Biochem Inc;2014;;;;61,20350152
716;Enzo Biochem Inc;2015;;;;10,75061468
716;Enzo Biochem Inc;2016;;;;56,00996454
716;Enzo Biochem Inc;2017;;;;27,50333778
717;EOG Resources Inc;2008;17,68421053;17,32236842;9,113095238;-4,947076289
717;EOG Resources Inc;2009;16,7672956;26,4418239;9,824530516;40,21538052
717;EOG Resources Inc;2010;16,27272727;24,03835227;16,04427083;-4,363512692
717;EOG Resources Inc;2011;15,56716418;24,09825871;8,159827761;15,48429924
717;EOG Resources Inc;2012;17,58585859;25,88762626;13,40205128;28,69038476
717;EOG Resources Inc;2013;16,30597015;22,28358209;10,32440783;32,32432695
717;EOG Resources Inc;2014;16,62149533;22,53738318;9,917005076;13,99812579
717;EOG Resources Inc;2015;19,48654709;24,96973094;9,218468468;-19,01127395
717;EOG Resources Inc;2016;20,4048583;22,5840081;18,89762611;36,00180161
717;EOG Resources Inc;2017;20,48523207;21,76371308;20,8870284;11,38978807
718;EP Energy Corp;2008;;;;
718;EP Energy Corp;2009;;;;
718;EP Energy Corp;2010;;;;
718;EP Energy Corp;2011;;;;
718;EP Energy Corp;2012;;;;
718;EP Energy Corp;2013;;;;
718;EP Energy Corp;2014;;;;-47,18403662
718;EP Energy Corp;2015;;;;-44,83737551
718;EP Energy Corp;2016;10,59109312;13,25607287;9,50578635;137,9435695
718;EP Energy Corp;2017;9,599156118;12,04219409;8,484315388;-71,28699314
719;EPAM Systems Inc;2008;;;;
719;EPAM Systems Inc;2009;;;;
719;EPAM Systems Inc;2010;;;;
719;EPAM Systems Inc;2011;;;;
719;EPAM Systems Inc;2012;;;;
719;EPAM Systems Inc;2013;;;;68,98884025
719;EPAM Systems Inc;2014;;;;44,81801587
719;EPAM Systems Inc;2015;;;;54,33631871
719;EPAM Systems Inc;2016;10,80751174;10,50234742;7,301038576;-13,78299662
719;EPAM Systems Inc;2017;19,42565056;23,13104089;13,11509114;53,82450824
720;Epizyme Inc;2008;;;;
720;Epizyme Inc;2009;;;;
720;Epizyme Inc;2010;;;;
720;Epizyme Inc;2011;;;;
720;Epizyme Inc;2012;;;;
720;Epizyme Inc;2013;;;;
720;Epizyme Inc;2014;;;;6,66789305
720;Epizyme Inc;2015;;;;-10,29676919
720;Epizyme Inc;2016;;;;6,127239713
720;Epizyme Inc;2017;12,94879518;11,73945783;19,73272573;35,64381723
721;ePlus inc;2008;;;;
721;ePlus inc;2009;;;;48,60023601
721;ePlus inc;2010;;;;37,49583444
721;ePlus inc;2011;;;;20,72383988
721;ePlus inc;2012;;;;41,58610006
721;ePlus inc;2013;;;;37,87674889
721;ePlus inc;2014;;;;38,93742161
721;ePlus inc;2015;;;;19,87166432
721;ePlus inc;2016;;;;32,71605969
721;ePlus inc;2017;15,08364312;4,92472119;2,127808393;36,07877948
722;EPR Properties;2008;;;;-10,6898852
722;EPR Properties;2009;;;;52,4569231
722;EPR Properties;2010;;;;36,0791526
722;EPR Properties;2011;;;;3,764159587
722;EPR Properties;2012;;;;16,03119975
722;EPR Properties;2013;;;;11,90903139
722;EPR Properties;2014;;;;25,89499112
722;EPR Properties;2015;;;;7,755188458
722;EPR Properties;2016;14,44919786;19,78609626;15,80667656;31,61087318
722;EPR Properties;2017;15,19302326;22,22674419;12,96375583;0,687241003
723;EQT Corp;2008;7,179824561;16,05921053;19,50074405;-23,54452655
723;EQT Corp;2009;8,320754717;21,94811321;19,53931925;20,43187836
723;EQT Corp;2010;13;20,01846591;21,12005208;5,620990522
723;EQT Corp;2011;13,53731343;18,12313433;21,85081054;32,41453329
723;EQT Corp;2012;20,4040404;19,86742424;24,26923077;16,43503616
723;EQT Corp;2013;17,60945274;16,11442786;23,81797116;39,92155126
723;EQT Corp;2014;18,89252336;15,06074766;24,50786802;-6,886295761
723;EQT Corp;2015;20,64349776;15,71412556;18,15065065;-31,5846266
723;EQT Corp;2016;22,54048583;17,02935223;25,89777448;28,68228927
723;EQT Corp;2017;23,25316456;16,88607595;27,08086053;-16,49740105
724;Equifax Inc;2008;8,847368421;17,38947368;9,591145833;-19,48075233
724;Equifax Inc;2009;6,638613861;10,29950495;11,87617371;17,94883443
724;Equifax Inc;2010;6,530172414;23,3125;5,504427083;17,68307882
724;Equifax Inc;2011;6,650793651;20,80555556;5,584346505;15,63782671
724;Equifax Inc;2012;8,334615385;20,24423077;16,36564103;36,16962946
724;Equifax Inc;2013;7,929104478;21,15671642;13,34191555;26,2755646
724;Equifax Inc;2014;8,390070922;22,69680851;12,47639594;19,49234079
724;Equifax Inc;2015;8,937086093;19,84933775;11,63988989;32,82078038
724;Equifax Inc;2016;10,80203046;20,67639594;11,27373887;9,876352198
724;Equifax Inc;2017;11,60775862;21,53556034;12,70220432;5,612699075
725;Equinix Inc;2008;;;;-44,7024152
725;Equinix Inc;2009;;;;71,85530129
725;Equinix Inc;2010;17,88043478;21,33423913;10,86276042;-22,42961459
725;Equinix Inc;2011;16,96875;19,40364583;6,574214792;20,86284119
725;Equinix Inc;2012;19,16336634;18,68316832;12,8425641;76,18850102
725;Equinix Inc;2013;15,43137255;21,68137255;12,67559217;-16,72279748
725;Equinix Inc;2014;15,81363636;21,02954545;12,79619289;31,58751291
725;Equinix Inc;2015;12,70168067;25,25630252;14,0513013;36,94123021
725;Equinix Inc;2016;21,7540107;32,35427807;22,34569733;20,62160187
725;Equinix Inc;2017;22,91162791;32,4372093;21,71979652;29,83917852
726;Equity Bancshares Inc;2008;;;;
726;Equity Bancshares Inc;2009;;;;
726;Equity Bancshares Inc;2010;;;;
726;Equity Bancshares Inc;2011;;;;
726;Equity Bancshares Inc;2012;;;;
726;Equity Bancshares Inc;2013;;;;
726;Equity Bancshares Inc;2014;;;;
726;Equity Bancshares Inc;2015;;;;
726;Equity Bancshares Inc;2016;;;;39,30855236
726;Equity Bancshares Inc;2017;7,203125;16,80989583;11,82725731;2,766136004
727;Equity Commonwealth;2008;;;;-33,33552689
727;Equity Commonwealth;2009;14,08024691;12,47530864;5,436032864;89,32188504
727;Equity Commonwealth;2010;13,31521739;12,46467391;6,456510417;2,422553141
727;Equity Commonwealth;2011;13,953125;12,11197917;7,639817629;-28,04953375
727;Equity Commonwealth;2012;12,5;12,25247525;6,478461538;9,589288262
727;Equity Commonwealth;2013;11,74019608;14,3872549;5,316683831;53,77609995
727;Equity Commonwealth;2014;12,13181818;16,09772727;6,420558376;18,05607344
727;Equity Commonwealth;2015;12,29831933;14,69957983;6,238488488;7,959285235
727;Equity Commonwealth;2016;14,51336898;17,73262032;7,143768546;12,66907566
727;Equity Commonwealth;2017;15,1372093;13,29651163;11,61530309;1,147567864
728;Equity LifeStyle Properties Inc;2008;;;;-6,143345969
728;Equity LifeStyle Properties Inc;2009;;;;31,46899548
728;Equity LifeStyle Properties Inc;2010;;;;15,62027497
728;Equity LifeStyle Properties Inc;2011;;;;28,24486913
728;Equity LifeStyle Properties Inc;2012;;;;5,844724885
728;Equity LifeStyle Properties Inc;2013;;;;9,679192384
728;Equity LifeStyle Properties Inc;2014;;;;46,51272033
728;Equity LifeStyle Properties Inc;2015;;;;24,34166342
728;Equity LifeStyle Properties Inc;2016;6,427807487;10,03208556;10,05890208;15,33717008
728;Equity LifeStyle Properties Inc;2017;17,38604651;18,31976744;13,54493429;26,08196109
729;Equity Residential;2008;9,597014925;22,10074627;21,55654762;0,208078172
729;Equity Residential;2009;7,561728395;22,05555556;21,09096244;30,15899761
729;Equity Residential;2010;7,315217391;19,16032609;22,30546875;49,33843014
729;Equity Residential;2011;10,828125;19,6953125;23,96023303;21,75533921
729;Equity Residential;2012;8,995049505;18,58910891;23,94615385;6,285638645
729;Equity Residential;2013;15,87745098;15,56372549;21,3130793;-12,40900543
729;Equity Residential;2014;17,38636364;19,37045455;20,40431472;43,79153422
729;Equity Residential;2015;17,26470588;17,82563025;19,69219219;10,63164096
729;Equity Residential;2016;18,4973262;24,4144385;19,82344214;1,293443659
729;Equity Residential;2017;28,26744186;24,15232558;20,12261552;2,064657435
730;Erie Indemnity Co;2008;;;;-19,74670114
730;Erie Indemnity Co;2009;8,905511811;22,99409449;5,356220657;9,121643814
730;Erie Indemnity Co;2010;8,799270073;26,03284672;14,6796875;61,78937478
730;Erie Indemnity Co;2011;8,397350993;24,21854305;12,78419453;19,80017388
730;Erie Indemnity Co;2012;7,65;23,595;13,84589744;-2,33101971
730;Erie Indemnity Co;2013;7,319078947;24,00822368;10,0576725;13,21604063
730;Erie Indemnity Co;2014;6,038216561;23,8933121;15,47461929;29,3276739
730;Erie Indemnity Co;2015;6,135802469;22,66666667;16,63063063;5,868206047
730;Erie Indemnity Co;2016;6,759259259;21,86375661;13,64005935;18,83156151
730;Erie Indemnity Co;2017;7,354460094;21,86619718;18,52946164;11,76847593
731;Erin Energy Corp;2008;;;;
731;Erin Energy Corp;2009;;;;
731;Erin Energy Corp;2010;;;;-45,46972606
731;Erin Energy Corp;2011;;;;-39,57146058
731;Erin Energy Corp;2012;;;;-35,39404663
731;Erin Energy Corp;2013;;;;96,85924714
731;Erin Energy Corp;2014;;;;-34,74878494
731;Erin Energy Corp;2015;;;;88,9411452
731;Erin Energy Corp;2016;;;;4,567530442
731;Erin Energy Corp;2017;;;;20,40579893
732;ESCO Technologies Inc;2008;;;;20,20053852
732;ESCO Technologies Inc;2009;;;;-6,934936337
732;ESCO Technologies Inc;2010;;;;10,62297275
732;ESCO Technologies Inc;2011;;;;-17,8276744
732;ESCO Technologies Inc;2012;;;;34,29723088
732;ESCO Technologies Inc;2013;;;;-6,507525708
732;ESCO Technologies Inc;2014;;;;12,17925
732;ESCO Technologies Inc;2015;;;;0,12337214
732;ESCO Technologies Inc;2016;;;;53,04144971
732;ESCO Technologies Inc;2017;;;;13,12268288
733;Esperion Therapeutics Inc;2008;;;;
733;Esperion Therapeutics Inc;2009;;;;
733;Esperion Therapeutics Inc;2010;;;;
733;Esperion Therapeutics Inc;2011;;;;
733;Esperion Therapeutics Inc;2012;;;;
733;Esperion Therapeutics Inc;2013;;;;
733;Esperion Therapeutics Inc;2014;;;;131,963219
733;Esperion Therapeutics Inc;2015;;;;-12,4674499
733;Esperion Therapeutics Inc;2016;;;;-29,75601973
733;Esperion Therapeutics Inc;2017;15,5873494;13,47439759;19,70389996;239,3441204
734;Essendant Inc;2008;;;;2,979943267
734;Essendant Inc;2009;;;;60,51329409
734;Essendant Inc;2010;;;;12,96740036
734;Essendant Inc;2011;;;;9,327295625
734;Essendant Inc;2012;;;;0,244402244
734;Essendant Inc;2013;;;;48,1002522
734;Essendant Inc;2014;;;;-1,701692369
734;Essendant Inc;2015;;;;-21,42994705
734;Essendant Inc;2016;;;;-24,51233639
734;Essendant Inc;2017;9,435344828;6,574353448;22,28083934;-60,21059396
735;Essex Property Trust Inc;2008;;;;-5,403776169
735;Essex Property Trust Inc;2009;7,858024691;14,05555556;21,00704225;19,59988798
735;Essex Property Trust Inc;2010;7,445652174;14,11684783;17,59348958;38,23882395
735;Essex Property Trust Inc;2011;6,828125;14,86197917;13,84397163;33,99852793
735;Essex Property Trust Inc;2012;5,965346535;14,15346535;17,57076923;12,74270667
735;Essex Property Trust Inc;2013;5,034313725;12,74019608;19,06745623;1,748482344
735;Essex Property Trust Inc;2014;5,586363636;12,75227273;17,48248731;48,74604016
735;Essex Property Trust Inc;2015;5,441176471;13,82563025;14,79904905;13,38275124
735;Essex Property Trust Inc;2016;18,22727273;11,1657754;21,07848665;5,66148467
735;Essex Property Trust Inc;2017;18,2;8,068604651;22,96799491;7,523949647
736;Estee Lauder Companies Inc;2008;14,16666667;11,91666667;6,002269289;-16,78383628
736;Estee Lauder Companies Inc;2009;;28,4516129;12,28199405;49,20537555
736;Estee Lauder Companies Inc;2010;;25,14102564;;56,38096738
736;Estee Lauder Companies Inc;2011;;;;38,96524647
736;Estee Lauder Companies Inc;2012;;;11,12537994;9,403609181
736;Estee Lauder Companies Inc;2013;;23,05555556;8,65025641;18,20306209
736;Estee Lauder Companies Inc;2014;;25,46052632;;2,478525045
736;Estee Lauder Companies Inc;2015;28,81147541;26,41393443;;17,0121551
736;Estee Lauder Companies Inc;2016;;;;-11,81861825
736;Estee Lauder Companies Inc;2017;;;;56,11128686
737;Esterline Technologies Corp;2008;;;;-7,941549109
737;Esterline Technologies Corp;2009;;;;19,67273629
737;Esterline Technologies Corp;2010;;;;57,55931629
737;Esterline Technologies Corp;2011;;;;-12,61598086
737;Esterline Technologies Corp;2012;;;;26,52330105
737;Esterline Technologies Corp;2013;;;;47,48891722
737;Esterline Technologies Corp;2014;;;;9,087638226
737;Esterline Technologies Corp;2015;;;;-23,31592151
737;Esterline Technologies Corp;2016;;;;21,82985093
737;Esterline Technologies Corp;2017;;;;-9,312890354
738;Ethan Allen Interiors Inc;2008;;;;-46,95988038
738;Ethan Allen Interiors Inc;2009;;;;8,104619711
738;Ethan Allen Interiors Inc;2010;;;;56,26643195
738;Ethan Allen Interiors Inc;2011;;;;30,44988433
738;Ethan Allen Interiors Inc;2012;;;;16,16873277
738;Ethan Allen Interiors Inc;2013;;;;21,5936994
738;Ethan Allen Interiors Inc;2014;;;;7,786614055
738;Ethan Allen Interiors Inc;2015;;;;-7,188299129
738;Ethan Allen Interiors Inc;2016;;;;33,41496724
738;Ethan Allen Interiors Inc;2017;;;;-11,21866339
739;Etsy Inc;2008;;;;
739;Etsy Inc;2009;;;;
739;Etsy Inc;2010;;;;
739;Etsy Inc;2011;;;;
739;Etsy Inc;2012;;;;
739;Etsy Inc;2013;;;;
739;Etsy Inc;2014;;;;
739;Etsy Inc;2015;;;;
739;Etsy Inc;2016;;;;47,36936635
739;Etsy Inc;2017;;;;64,63970436
740;Euronet Worldwide Inc;2008;;;;-68,47483111
740;Euronet Worldwide Inc;2009;;;;76,21346251
740;Euronet Worldwide Inc;2010;;;;-16,89967483
740;Euronet Worldwide Inc;2011;;;;12,34790602
740;Euronet Worldwide Inc;2012;;;;24,06679116
740;Euronet Worldwide Inc;2013;;;;72,0645536
740;Euronet Worldwide Inc;2014;;;;22,04940889
740;Euronet Worldwide Inc;2015;;;;23,12183124
740;Euronet Worldwide Inc;2016;8,426395939;4,980964467;13,3574184;4,474067303
740;Euronet Worldwide Inc;2017;9,125;6,149784483;14,65260704;21,72679016
741;Everbridge Inc;2008;;;;
741;Everbridge Inc;2009;;;;
741;Everbridge Inc;2010;;;;
741;Everbridge Inc;2011;;;;
741;Everbridge Inc;2012;;;;
741;Everbridge Inc;2013;;;;
741;Everbridge Inc;2014;;;;
741;Everbridge Inc;2015;;;;
741;Everbridge Inc;2016;;;;
741;Everbridge Inc;2017;8,347583643;8,12732342;14,45548961;47,48522552
742;Evercore Inc;2008;;;;-20,10351716
742;Evercore Inc;2009;;;;98,05689071
742;Evercore Inc;2010;;;;17,54660119
742;Evercore Inc;2011;;;;-16,65299561
742;Evercore Inc;2012;;;;17,39998579
742;Evercore Inc;2013;;;;83,82277284
742;Evercore Inc;2014;;;;-6,468329208
742;Evercore Inc;2015;;;;6,464639502
742;Evercore Inc;2016;8,983870968;12,97903226;11,20430267;28,96869285
742;Evercore Inc;2017;8,831360947;13,11538462;13,33170835;30,36267178
743;Eversource Energy;2008;;;;-19,11215112
743;Eversource Energy;2009;14,68421053;22,29736842;27,40962441;11,06824217
743;Eversource Energy;2010;17,20283019;16,06367925;25,88541667;26,04965657
743;Eversource Energy;2011;25,76;20,996;27,08383992;17,16359928
743;Eversource Energy;2012;25,78333333;20,20416667;23,91538462;13,30488417
743;Eversource Energy;2013;21,5;21,39194915;22,11225541;12,86687164
743;Eversource Energy;2014;21,56198347;20,87396694;19,62563452;31,51427571
743;Eversource Energy;2015;25,27952756;21,11811024;16,77777778;-2,409587346
743;Eversource Energy;2016;23,54966887;21,56622517;20,66454006;15,08659323
743;Eversource Energy;2017;26,01863354;24,41459627;15,29080119;20,38672676
744;Evolent Health Inc;2008;;;;
744;Evolent Health Inc;2009;;;;
744;Evolent Health Inc;2010;;;;
744;Evolent Health Inc;2011;;;;
744;Evolent Health Inc;2012;;;;
744;Evolent Health Inc;2013;;;;
744;Evolent Health Inc;2014;;;;
744;Evolent Health Inc;2015;;;;
744;Evolent Health Inc;2016;;;;37,78288298
744;Evolent Health Inc;2017;9,573529412;15,12683824;15,01928783;1,238651563
745;Exact Sciences Corp;2008;;;;-140,4184453
745;Exact Sciences Corp;2009;;;;275,135872
745;Exact Sciences Corp;2010;;;;77,55488883
745;Exact Sciences Corp;2011;;;;46,26908264
745;Exact Sciences Corp;2012;;;;30,56490309
745;Exact Sciences Corp;2013;;;;14,08853719
745;Exact Sciences Corp;2014;;;;102,7206289
745;Exact Sciences Corp;2015;;;;-79,71330164
745;Exact Sciences Corp;2016;11,64204545;20,59943182;10,63041543;89,29948783
745;Exact Sciences Corp;2017;13,67168675;19,25753012;11,09771089;183,1304739
746;EXCO Resources Inc;2008;;;;-9,119359899
746;EXCO Resources Inc;2009;;;;90,86725612
746;EXCO Resources Inc;2010;6,58490566;10,52044025;7,375;-5,926193407
746;EXCO Resources Inc;2011;6,661931818;10,58380682;11,44296875;-61,39398365
746;EXCO Resources Inc;2012;6,447761194;12,71517413;16,57826748;-40,30727676
746;EXCO Resources Inc;2013;6,194444444;11,5239899;;-21,91172383
746;EXCO Resources Inc;2014;13,06218905;9,388059701;18,38619979;-67,39518137
746;EXCO Resources Inc;2015;13,93925234;9,640186916;13,3606599;9,803801672
746;EXCO Resources Inc;2016;;;;8,978299916
746;EXCO Resources Inc;2017;;;;-298,7235395
747;Exelixis Inc;2008;;;;-4,353283137
747;Exelixis Inc;2009;;;;39,569002
747;Exelixis Inc;2010;;;;31,81509287
747;Exelixis Inc;2011;;;;-15,94561588
747;Exelixis Inc;2012;;;;3,10457319
747;Exelixis Inc;2013;;;;30,37035096
747;Exelixis Inc;2014;;;;-82,55765642
747;Exelixis Inc;2015;;;;148,2069497
747;Exelixis Inc;2016;16,14204545;16,59943182;21,44228487;134,052134
747;Exelixis Inc;2017;18,94879518;22,6310241;22,85311573;83,7598494
748;Exelon Corp;2008;;;;-25,63047458
748;Exelon Corp;2009;;;;-11,37517886
748;Exelon Corp;2010;;;;-9,785788375
748;Exelon Corp;2011;;;;10,7343674
748;Exelon Corp;2012;;;;-28,45968861
748;Exelon Corp;2013;;;;-0,488887923
748;Exelon Corp;2014;;;;41,01451685
748;Exelon Corp;2015;;;;-28,57957569
748;Exelon Corp;2016;;;;34,80900362
748;Exelon Corp;2017;;;;18,80332918
749;Exlservice Holdings Inc;2008;;;;-72,05095102
749;Exlservice Holdings Inc;2009;;;;67,96846685
749;Exlservice Holdings Inc;2010;;;;20,37820658
749;Exlservice Holdings Inc;2011;;;;10,9884284
749;Exlservice Holdings Inc;2012;;;;19,94999672
749;Exlservice Holdings Inc;2013;;;;-0,054408919
749;Exlservice Holdings Inc;2014;;;;7,206121969
749;Exlservice Holdings Inc;2015;;;;45,73688487
749;Exlservice Holdings Inc;2016;5,989847716;15,31598985;16,69451039;13,1041014
749;Exlservice Holdings Inc;2017;6,487068966;16,47090517;20,78571429;22,64994003
750;Expedia Inc;2008;6,841666667;6,433333333;3,436383929;-118,7551901
750;Expedia Inc;2009;9,950704225;11,92957746;3,763497653;134,3738433
750;Expedia Inc;2010;11,08928571;8,145833333;2,437760417;9,110831137
750;Expedia Inc;2011;10;9,492021277;5,181864235;27,15195938
