ID;Name;Year;E-Score-1;S-Score-1;G-Score-1;TRYear
1105;International Speedway Corp;2009;6,908450704;9,225352113;4,022887324;-2,266750215
1105;International Speedway Corp;2010;8,446428571;8,955357143;3,031510417;-13,81806419
1105;International Speedway Corp;2011;12,31382979;8,683510638;3,052178318;-3,425710422
1105;International Speedway Corp;2012;12,15656566;10,33585859;2,60974359;11,57082604
1105;International Speedway Corp;2013;11,77619048;9,273809524;2,177136972;24,78259627
1105;International Speedway Corp;2014;12,24770642;9,697247706;2,168781726;-8,852207815
1105;International Speedway Corp;2015;11,79824561;9,438596491;5,487737738;7,280043092
1105;International Speedway Corp;2016;14,88580247;9,807098765;8,099851632;11,41370192
1105;International Speedway Corp;2017;18,10309278;6,855670103;9,229970326;12,54053327
1106;Interpublic Group of Companies Inc;2008;13,11038961;13,64285714;19,1469494;-54,6082455
1106;Interpublic Group of Companies Inc;2009;11,56470588;23,39117647;17,58714789;65,77712738
1106;Interpublic Group of Companies Inc;2010;21,08247423;20,05927835;16,61380208;43,02793545
1106;Interpublic Group of Companies Inc;2011;21,33173077;24,55528846;17,96529889;2,578401562
1106;Interpublic Group of Companies Inc;2012;21,45794393;22,18457944;21,39948718;14,86302125
1106;Interpublic Group of Companies Inc;2013;21,15625;22,88839286;20,56436663;51,08084495
1106;Interpublic Group of Companies Inc;2014;22,12393162;19,56837607;23,17385787;18,45064053
1106;Interpublic Group of Companies Inc;2015;22,2625;22,03125;16,96421421;17,31228973
1106;Interpublic Group of Companies Inc;2016;22,675;20,81071429;20,7148368;5,490371827
1106;Interpublic Group of Companies Inc;2017;22,8649635;19,0419708;21,81432811;-9,219919286
1107;Intersect ENT Inc;2017;5,915441176;7,891544118;25,81708351;114,2758887
1109;Intra-Cellular Therapies Inc;2017;11,28614458;20,99246988;14,21682916;27,22356103
1110;Intrepid Potash Inc;2010;5,618811881;10,01237624;12,38046875;37,03103464
1110;Intrepid Potash Inc;2011;7,384;11,05;3,48100304;-43,38795388
1110;Intrepid Potash Inc;2012;7,023076923;12,18269231;6,541025641;-4,502121122
1110;Intrepid Potash Inc;2013;6,664179104;12,34141791;7,129763131;-18,062051
1110;Intrepid Potash Inc;2014;6,202898551;10,69927536;7,290609137;-8,858662198
1110;Intrepid Potash Inc;2015;6,095744681;8,156028369;8,015265265;-135,7274407
1110;Intrepid Potash Inc;2016;5,526785714;7,702380952;10,965727;5,423256371
1110;Intrepid Potash Inc;2017;6,986187845;10,47375691;12,63946588;102,6762691
1113;Intuitive Surgical Inc;2008;13,8877551;16,27040816;14,54166667;-70,9546271
1113;Intuitive Surgical Inc;2009;13,41964286;11,79910714;17,43720657;108,7483488
1113;Intuitive Surgical Inc;2010;12,8046875;14,1328125;14,69505208;-16,12383611
1113;Intuitive Surgical Inc;2011;12,14925373;14,75373134;14,95896657;62,53529314
1113;Intuitive Surgical Inc;2012;10,2890625;13,03125;11,95538462;8,778323187
1113;Intuitive Surgical Inc;2013;10;14,04761905;14,54067971;-21,86321558
1113;Intuitive Surgical Inc;2014;10,46825397;14,47619048;15,68959391;37,22053652
1113;Intuitive Surgical Inc;2015;10,95384615;11,60769231;19,49374374;2,691386651
1113;Intuitive Surgical Inc;2016;17,45454545;15,1540404;24,20430267;16,88693677
1113;Intuitive Surgical Inc;2017;20,80514706;15,97058824;25,01038576;58,28486461
1114;Invacare Corp;2017;10,10294118;14,24816176;15,31475201;35,51537136
1115;Invesco Ltd;2008;19,48734177;23,36392405;18,35294118;-55,40118273
1115;Invesco Ltd;2009;18,31976744;24,40406977;21,43333333;54,95404192
1115;Invesco Ltd;2010;19,72631579;23,46842105;22,67105263;9,36511755
1115;Invesco Ltd;2011;14,19642857;24,25;27,76449275;-9,138440342
1115;Invesco Ltd;2012;12,15765766;22;27,27054795;32,16933134
1115;Invesco Ltd;2013;15,49115044;16,64823009;26,51351351;35,38914089
1115;Invesco Ltd;2014;16,30578512;17,15495868;26,00974026;15,28799512
1115;Invesco Ltd;2015;23,23809524;22,28968254;24,61144578;-12,27911651
1115;Invesco Ltd;2016;20,71935484;20,67903226;26,63131313;-2,812244855
1115;Invesco Ltd;2017;24,26331361;18,06213018;26,10148515;22,39726175
1116;Invesco Mortgage Capital Inc;2016;13,10160428;16,44919786;15,34376855;34,09955487
1116;Invesco Mortgage Capital Inc;2017;13,18372093;16,45930233;16,5852056;29,18356783
1118;Investors Bancorp Inc;2016;9,634703196;12,11415525;7,933086053;15,37120418
1118;Investors Bancorp Inc;2017;11,84895833;17,58767361;9,102797796;3,891190872
1119;Investors Real Estate Trust;2017;6,430232558;22,82209302;11,21259008;-15,80485054
1120;Invitae Corp;2017;13,02108434;20,51054217;9,366892751;17,42494701
1121;Ionis Pharmaceuticals Inc;2015;15,02380952;14,69047619;22,79004004;8,073971078
1121;Ionis Pharmaceuticals Inc;2016;18,05113636;15,42897727;20,98709199;34,35369726
1121;Ionis Pharmaceuticals Inc;2017;19,16566265;18,58283133;18,05150487;21,75178481
1122;IPG Photonics Corp;2011;4,798469388;12,37372449;9,999746707;43,17172182
1122;IPG Photonics Corp;2012;4,756281407;11,77889447;6,740512821;69,61036337
1122;IPG Photonics Corp;2013;4,434673367;10,87437186;8,495365602;19,31294329
1122;IPG Photonics Corp;2014;4,179104478;9,269900498;6,938324873;-5,610909862
1122;IPG Photonics Corp;2015;3,74754902;7,988970588;8,869119119;20,70401638
1122;IPG Photonics Corp;2016;8,035123967;13,31508264;14,01498516;13,76034868
1122;IPG Photonics Corp;2017;10,36413043;15,86956522;7,143916914;97,72377547
1123;IQVIA Holdings Inc;2017;25,43181818;28,03693182;6,871810089;32,63350988
1124;iRhythm Technologies Inc;2017;10,72058824;13,89154412;10,04005935;80,82619751
1125;Iridium Communications Inc;2017;8,226415094;6,649371069;7,958245019;27,44809177
1126;iRobot Corp;2017;11,05263158;16,375;20,08626537;36,3405037
1128;iStar Inc;2008;8,52259887;10,72740113;14,02715774;-117,6009281
1128;iStar Inc;2009;8,504424779;9,911504425;20,10035211;61,43466014
1128;iStar Inc;2010;7,751908397;10,43225191;21,27421875;154,1514768
1128;iStar Inc;2011;7,842715232;10,40645695;18,25202634;-29,08514539
1128;iStar Inc;2012;7,491935484;10,01774194;16,13897436;53,12768676
1128;iStar Inc;2013;6,815286624;9,667197452;18,9938208;65,60273989
1128;iStar Inc;2014;6,735202492;10,67056075;19,09467005;-0,752411239
1128;iStar Inc;2015;6,949253731;10,59925373;20,71596597;-14,57448108
1128;iStar Inc;2016;8,297945205;10,22716895;21,51172107;18,45725825
1128;iStar Inc;2017;9,927083333;10,39322917;23,09262399;-10,27154516
1130;ITT Educational Services Inc;2016;7,3125;6,42578125;11,18943944;-223,2905777
1131;ITT Inc;2008;26,14344262;30,49385246;25,59077381;-21,42724486
1131;ITT Inc;2009;25,4822695;30,30851064;26,56690141;5,8205295
1131;ITT Inc;2010;18,97515528;32,30124224;22,28359375;6,627846727
1131;ITT Inc;2011;23,42346939;29,44515306;16,75227964;26,47897479
1131;ITT Inc;2012;22,52763819;32,17085427;15,45923077;26,92858876
1131;ITT Inc;2013;20,74874372;31,91708543;12,42636457;72,00846101
1131;ITT Inc;2014;19,87810945;31,95771144;14,11624365;2,677149016
1131;ITT Inc;2015;27,1495098;26,79289216;14,94194194;-2,59884507
1131;ITT Inc;2016;22,83264463;27,03305785;14,92596439;12,17802584
1131;ITT Inc;2017;24,12137681;24,34148551;14,50074184;36,17322174
1133;J B Hunt Transport Services Inc;2009;19,88679245;14,74528302;10,80692488;27,53324142
1133;J B Hunt Transport Services Inc;2010;19,35833333;15,04583333;13,83255208;27,40742528
1133;J B Hunt Transport Services Inc;2011;19,86065574;17,3647541;11,17477204;12,90964057
1133;J B Hunt Transport Services Inc;2012;19,81451613;14,5766129;11,70717949;35,77943405
1133;J B Hunt Transport Services Inc;2013;15,55645161;15,95967742;12,1915551;25,96225654
1133;J B Hunt Transport Services Inc;2014;16,20967742;17,09274194;22,6106599;15,68828632
1133;J B Hunt Transport Services Inc;2015;16,1484375;19,859375;16,66266266;-12,82286417
1133;J B Hunt Transport Services Inc;2016;18,41358025;23,99074074;16,50103858;31,50631166
1133;J B Hunt Transport Services Inc;2017;19,84090909;23,70738636;16,74671471;19,34523476
1134;J C Penney Company Inc;2012;27,09821429;24,12946429;11,19807497;-49,60724606
1135;J M Smucker Co;2009;12,64814815;13,2962963;13,34330986;47,9053359
1135;J M Smucker Co;2010;10,95408163;12,57908163;3,966927083;8,934213614
1135;J M Smucker Co;2011;19,19369369;11,79054054;4,301165147;25,57629575
1135;J M Smucker Co;2012;19,6125;13,88333333;8,184102564;14,19742407
1135;J M Smucker Co;2013;20,37596899;22,42829457;8,15061792;19,774647
1135;J M Smucker Co;2014;21,29347826;20,0942029;8,284010152;-0,304182344
1135;J M Smucker Co;2015;21,65972222;21,72743056;14,6021021;21,09644706
1135;J M Smucker Co;2016;19,53468208;23,06358382;11,79747774;8,594580593
1135;J M Smucker Co;2017;19,94919786;23,68315508;17,21354387;7,39325892
1136;j2 Global Inc;2016;5,531847134;6,116242038;19,37759644;6,410924905
1136;j2 Global Inc;2017;6,264150943;6,221698113;15,17782959;-3,759218149
1140;Jacobs Engineering Group Inc;2009;12,70454545;16,75;11,01190476;-27,75730624
1141;JELD-WEN Holding Inc;2017;15,65;15,6925;4,388512081;48,13266111
1142;JetBlue Airways Corp;2016;12,33606557;13,67622951;17,7925816;1,898698342
1142;JetBlue Airways Corp;2017;14,52272727;14,29166667;19,19891903;2,93375108
1143;John B Sanfilippo & Son Inc;2017;12,87700535;13,05748663;5,512293345;-14,63902713
1144;John Bean Technologies Corp;2016;17,45661157;6,83161157;17,91053412;61,47651038
1144;John Bean Technologies Corp;2017;19,30253623;11,45833333;21,11880034;31,98712239
1145;John Wiley & Sons Inc;2010;20,68103448;23,73060345;16,77604167;8,475344318
1145;John Wiley & Sons Inc;2011;20,09920635;23,28571429;19,48074975;2,593281796
1145;John Wiley & Sons Inc;2012;19,97692308;20,76730769;20,01102564;-9,662200414
1145;John Wiley & Sons Inc;2013;18,80970149;19,06529851;19,8115345;38,75447125
1145;John Wiley & Sons Inc;2014;18,32978723;22,21631206;18,59238579;13,26838983
1145;John Wiley & Sons Inc;2015;19,1589404;16,63907285;16,46746747;-24,57780658
1145;John Wiley & Sons Inc;2016;21,22588832;19,0177665;12,20563798;25,61255458
1145;John Wiley & Sons Inc;2017;21,83836207;19,46659483;10,34294192;25,23883477
1146;Johnson & Johnson;2008;31,70754717;28,72641509;9,824404762;-3,841119977
1146;Johnson & Johnson;2009;31;30,62719298;17,68926056;10,743221
1146;Johnson & Johnson;2010;31;30,62719298;17,68926056;-1,210513849
1146;Johnson & Johnson;2011;29,95384615;29,06153846;24,73125;8,66400268
1146;Johnson & Johnson;2013;29,12987013;32,89285714;12,74588054;29,31965206
1146;Johnson & Johnson;2014;29,59756098;33,01219512;19,89416244;16,40466925
1146;Johnson & Johnson;2015;28,38333333;34,03055556;20,97522523;-1,624348014
1146;Johnson & Johnson;2016;28,38333333;34,03055556;20,97522523;14,29714327
1148;Jones Lang LaSalle Inc;2009;29,40506329;28,93670886;20,80046948;80,81100582
1148;Jones Lang LaSalle Inc;2010;24,36309524;28,17857143;16,84348958;35,86084692
1148;Jones Lang LaSalle Inc;2011;29,59756098;30,54065041;23,0704154;-24,92954946
1148;Jones Lang LaSalle Inc;2012;29,28294574;29,57170543;18,38025641;46,82911439
1148;Jones Lang LaSalle Inc;2013;31,01388889;26,74652778;19,66735324;21,10160964
1148;Jones Lang LaSalle Inc;2014;31,25649351;26,81655844;21,83324873;50,54873668
1148;Jones Lang LaSalle Inc;2015;31,4005848;26,8874269;23,02077077;5,457681276
1148;Jones Lang LaSalle Inc;2016;31,65284974;25,09585492;21,53635015;-33,09067824
1148;Jones Lang LaSalle Inc;2017;30,38613861;27,5259901;19,75996185;48,28795402
1149;JPMorgan Chase & Co;2008;24,75988701;31,59463277;24,62872024;-8,358498446
1149;JPMorgan Chase & Co;2009;27,98451327;30,75663717;20,08450704;41,3607386
1149;JPMorgan Chase & Co;2010;29,18129771;30,64694656;23,978125;5,985922201
1149;JPMorgan Chase & Co;2011;30,89238411;30,00993377;7,780901722;-19,51603725
1149;JPMorgan Chase & Co;2012;30,95483871;31,28629032;9,800512821;40,26838076
1149;JPMorgan Chase & Co;2013;27,75636943;29,86544586;14,40808445;30,5685866
1149;JPMorgan Chase & Co;2014;28,02336449;29,60825545;16,97741117;12,44447354
1149;JPMorgan Chase & Co;2015;27,77164179;27,96492537;18,02752753;9,044370534
1149;JPMorgan Chase & Co;2016;28,73744292;31,55878995;23,2194362;31,73888806
1149;JPMorgan Chase & Co;2017;30,13715278;32,20399306;22,25127173;17,35590198
1150;Juniper Networks Inc;2010;15,5;14,70833333;9,426643192;41,16608056
1150;Juniper Networks Inc;2012;21,76086957;22,64130435;8,832573455;-5,523765903
1151;Juno Therapeutics Inc;2016;11,77840909;17,50852273;9,363946588;-66,52409735
1151;Juno Therapeutics Inc;2017;13,88855422;16,84789157;21,55722764;112,9981008
1153;K2M Group Holdings Inc;2017;13,15808824;17,32352941;4,40504451;-7,368992272
1154;Kadant Inc;2017;8,769927536;11,87137681;18,75561679;81,51421927
1155;Kaiser Aluminum Corp;2016;8,560260586;17,73941368;19,72240356;-0,070741365
1155;Kaiser Aluminum Corp;2017;8,712871287;18,58415842;20,88151759;34,46091835
1156;Kaman Corp;2016;9,202479339;18,15909091;19,77581602;23,71358842
1156;Kaman Corp;2017;11,08514493;20,04981884;22,9925816;22,44625041
1157;Kansas City Southern;2009;16,58490566;19,61320755;11,28315728;61,47270527
1157;Kansas City Southern;2010;16,71666667;19,82083333;12,7296875;37,59181694
1157;Kansas City Southern;2011;19,55737705;17,77459016;13,59574468;39,9164556
1157;Kansas City Southern;2012;17,73387097;18,20564516;9,085128205;27,46981022
1157;Kansas City Southern;2013;18,79032258;14,92741935;10,19361483;39,42176781
1157;Kansas City Southern;2014;19,12903226;14,60887097;10,41345178;9,972420574
1157;Kansas City Southern;2015;26,359375;16,296875;20,10635636;-44,3962368
1157;Kansas City Southern;2016;27,85185185;20,13888889;12,24732938;14,66714108
1157;Kansas City Southern;2017;20,91477273;23,79829545;18,0240568;21,87009477
1159;KAR Auction Services Inc;2011;5,995098039;11,80637255;3,024062817;11,11731848
1159;KAR Auction Services Inc;2012;6,097222222;11,01388889;3,183076923;62,92486393
1159;KAR Auction Services Inc;2013;6,030973451;11,02212389;4,20700309;44,893962
1159;KAR Auction Services Inc;2014;6,127118644;16,72457627;8,77284264;23,8321431
1159;KAR Auction Services Inc;2015;9,338842975;15,97933884;11,68293293;10,52890141
1159;KAR Auction Services Inc;2016;10,29577465;18,5721831;21,18293769;18,41771861
1159;KAR Auction Services Inc;2017;11,04545455;19,65757576;21,11085206;21,39669865
1160;Karyopharm Therapeutics Inc;2017;10,70783133;12,99246988;17,36816448;12,28226941
1161;KB Home;2008;24,85897436;19,21153846;17,83779762;-15,86466933
1161;KB Home;2009;21,46428571;17,56547619;21,32687793;9,400653097
1161;KB Home;2010;19,93333333;16,80555556;21,2546875;9,531747324
1161;KB Home;2011;24,4;16,27272727;21,31306991;-66,87293117
1161;KB Home;2012;24,46153846;16,23076923;19,48333333;102,1263228
1161;KB Home;2013;15,55555556;15,15277778;20,1876931;21,66494931
1161;KB Home;2014;19,49107143;15,51339286;18,94162437;-0,054349214
1161;KB Home;2015;17,19642857;16,04464286;17,06831832;-14,61862243
1161;KB Home;2016;26,38815789;17,82894737;18,18323442;35,88576829
1161;KB Home;2017;22,495;17,9125;17,77723612;75,43132107
1162;KBR Inc;2010;6,096153846;17,29326923;6,837441315;48,36389888
1163;Keane Group Inc;2017;18,05963303;11,06422018;9,976049173;4,722833601
1164;Kearny Financial Corp;2017;9,453125;8,177951389;16,31856719;-1,733828499
1165;Kellogg Co;2008;26,1;22,33571429;11,81026786;-14,77952801
1165;Kellogg Co;2009;26,1;22,33571429;11,81026786;23,62707491
1165;Kellogg Co;2010;23,80246914;30,24382716;9,699823944;-1,100753693
1165;Kellogg Co;2012;23,42083333;31,38541667;8,152307692;11,66602073
1165;Kellogg Co;2013;21,28294574;31,55232558;8,268022657;11,02285483
1165;Kellogg Co;2014;22,49637681;30,06702899;11,51142132;8,993095675
1165;Kellogg Co;2015;22,49637681;30,06702899;11,51142132;10,42559153
1165;Kellogg Co;2016;22,95833333;31,07465278;7,137637638;6,139367183
1165;Kellogg Co;2017;22,70320856;32,07486631;16,30849936;0,894917391
1168;Kemper Corp;2009;8,244094488;13,70275591;10,01115023;53,75522816
1168;Kemper Corp;2010;7,572992701;11,69708029;15,43723958;15,87508724
1168;Kemper Corp;2011;7,920529801;12,05960265;22,68794326;20,90835927
1168;Kemper Corp;2012;7,33;12,18166667;18,30923077;6,442210916
1168;Kemper Corp;2013;6,766447368;9,245065789;12,73583934;39,10782934
1168;Kemper Corp;2014;7,108280255;11,28184713;17,70177665;-5,208814416
1168;Kemper Corp;2015;7,024691358;9,358024691;18,04479479;5,90215813
1168;Kemper Corp;2016;7,711640212;11,57804233;13,465727;24,29283471
1168;Kemper Corp;2017;8,255868545;11,5;15,736117;48,5772164
1169;Kennametal Inc;2015;4,587064677;18,20771144;18,70406091;-45,49390292
1170;Kennedy-Wilson Holdings Inc;2016;9,264248705;11,20466321;6,972255193;-6,969477155
1170;Kennedy-Wilson Holdings Inc;2017;8,752475248;8,862623762;16,54917338;-7,6426335
1171;Keryx Biopharmaceuticals Inc;2017;14,17771084;7,498493976;12,30330649;-4,425830644
1172;KeyCorp;2008;10,72316384;16,52966102;7,128348214;-73,12584264
1172;KeyCorp;2009;15,23672566;21,20575221;14,55809859;-40,97446702
1172;KeyCorp;2010;17,48473282;21,1879771;19,75026042;56,60975585
1172;KeyCorp;2011;17,2897351;21,05877483;13,01570415;-10,27670994
1172;KeyCorp;2012;25,89032258;23,27258065;25,40358974;10,98288606
1172;KeyCorp;2013;26,71496815;23,50477707;24,14134912;52,63234217
1172;KeyCorp;2014;25,68380062;22,58489097;24,22208122;6,691745517
1172;KeyCorp;2015;26,85522388;23,92910448;26,33683684;-2,006950773
1172;KeyCorp;2016;26,8196347;22,94863014;27,5351632;42,12222709
1172;KeyCorp;2017;28,76041667;26,46788194;26,91246291;7,943857279
1174;KEYW Holding Corp;2017;6,834051724;8,880387931;26,0175922;-56,5976721
1175;Kforce Inc;2017;11,14224138;9,505387931;20,57757524;28,76446113
1176;Kilroy Realty Corp;2009;18,54320988;16,72222222;12,76467136;9,744612193
1176;Kilroy Realty Corp;2010;16,89130435;20,42119565;13,89713542;27,12353524
1176;Kilroy Realty Corp;2011;16,00520833;20,23697917;17,33383992;15,61019421
1176;Kilroy Realty Corp;2012;13,97524752;21,12376238;22,92102564;24,70146497
1176;Kilroy Realty Corp;2013;21,72058824;21,5245098;16,70185376;8,13800099
1176;Kilroy Realty Corp;2014;24,33636364;23,87954545;10,38705584;40,65921029
1176;Kilroy Realty Corp;2015;25,16806723;21,32142857;13,42892893;-9,035105623
1176;Kilroy Realty Corp;2016;25,72994652;24,72727273;15,78560831;28,79165453
1176;Kilroy Realty Corp;2017;26,83255814;25,96627907;15,33011869;7,655123833
1178;Kimberly-Clark Corp;2008;21;31,26190476;13,18080357;-21,59208745
1178;Kimberly-Clark Corp;2009;27,08;32,23;15,12705399;24,38695934
1178;Kimberly-Clark Corp;2010;29,78571429;29,76785714;14,36119792;4,328803801
1178;Kimberly-Clark Corp;2011;26,875;31,6953125;17,02304965;20,24739908
1178;Kimberly-Clark Corp;2012;26;33,30833333;20,03153846;20,00487561
1178;Kimberly-Clark Corp;2013;24,13333333;31,55833333;19,69979403;26,49159849
1178;Kimberly-Clark Corp;2014;24,03225806;33,31451613;19,70228426;19,85509776
1178;Kimberly-Clark Corp;2015;17,58064516;31,65322581;23,10235235;11,78210868
1178;Kimberly-Clark Corp;2016;15,66666667;31,96527778;23,30252226;-8,831288969
1178;Kimberly-Clark Corp;2017;17,34883721;33,22674419;21,24830437;12,00015632
1179;Kimco Realty Corp;2008;11,3880597;18,75746269;22,0952381;-30,82413778
1179;Kimco Realty Corp;2009;10,08024691;19,88271605;13,34800469;16,66332708
1179;Kimco Realty Corp;2010;9,27173913;17,20380435;14,02005208;36,3318919
1179;Kimco Realty Corp;2011;14,078125;20,90364583;22,2887538;2,322443003
1179;Kimco Realty Corp;2012;15,64356436;18,19306931;26,04589744;22,37989349
1179;Kimco Realty Corp;2013;16,32352941;14,30882353;21,39958805;7,546139929
1179;Kimco Realty Corp;2014;14,92727273;20,67954545;21,1286802;33,03893738
1179;Kimco Realty Corp;2015;26,64285714;24,68277311;24,79154154;7,244447936
1179;Kimco Realty Corp;2016;29,51604278;25,92513369;26,14881306;2,283287948
1179;Kimco Realty Corp;2017;30,02790698;27,75232558;22,42327257;-23,81813771
1180;Kinder Morgan Inc;2012;16,0505618;18,37640449;4,370769231;19,07315235
1180;Kinder Morgan Inc;2013;14,91477273;19,92613636;6,26261586;4,088938008
1180;Kinder Morgan Inc;2014;11,14285714;13,98626374;2,187055838;20,40710323
1180;Kinder Morgan Inc;2015;8,747368421;12,26578947;5,334584585;-86,7211314
1180;Kinder Morgan Inc;2016;9,112149533;11,87850467;6,557418398;39,80988495
1180;Kinder Morgan Inc;2017;8,995412844;19,35779817;11,05320051;-4,320222294
1182;Kinsale Capital Group Inc;2017;11,94600939;12,17605634;6,432598559;31,64574139
1183;Kirby Corp;2009;6,928571429;17,97619048;19,375;27,25935196
1183;Kirby Corp;2010;6,086956522;17,85869565;21,10338542;22,68037525
1183;Kirby Corp;2011;9,294117647;20,22058824;18,73100304;43,6777818
1183;Kirby Corp;2012;9,5;24,00657895;19,81307692;-4,638178683
1183;Kirby Corp;2013;7,368421053;22,99342105;13,12255407;54,18257038
1183;Kirby Corp;2014;7,513157895;20,40789474;20,24517766;-14,73127241
1183;Kirby Corp;2015;7,205128205;22,65384615;9,53953954;-41,47249944
1183;Kirby Corp;2016;5,651162791;16,29651163;11,54317507;27,74171008
1183;Kirby Corp;2017;6,479166667;18,11979167;19,05447223;3,052593375
1184;Kite Realty Group Trust;2016;8,199481865;17;15,79480712;-3,955469884
1184;Kite Realty Group Trust;2017;7,673267327;15,84034653;15,24735057;-9,897702996
1186;KLA-Tencor Corp;2008;15,5;19,66666667;18,17954545;-58,18282971
1186;KLA-Tencor Corp;2009;14,875;16,37019231;6,366868381;62,9519117
1186;KLA-Tencor Corp;2010;14,44117647;19,90196078;19,50260417;12,36531002
1186;KLA-Tencor Corp;2011;15,11666667;17,50416667;20,36913146;33,17768513
1186;KLA-Tencor Corp;2014;24,30645161;19,7688172;8,257435897;39,73251252
1191;Knowles Corp;2016;10,08928571;17,42857143;11,53724036;31,68568803
1191;Knowles Corp;2017;17,66101695;16,33898305;14,83319203;-10,34591993
1192;Kohls Corp;2008;16,796875;23,7421875;7,592633929;-6,018813848
1192;Kohls Corp;2009;17,22222222;23,13888889;10,86942488;38,81617214
1192;Kohls Corp;2010;25,52380952;30,17857143;10,80416667;2,887650896
1192;Kohls Corp;2011;25,17857143;32,44642857;11,00531915;-6,881443988
1192;Kohls Corp;2012;25,90677966;29,58898305;19,85666667;-14,69039902
1192;Kohls Corp;2013;26,6557377;30,03688525;15,78707518;34,85322069
1192;Kohls Corp;2014;26,9140625;28,984375;13,29187817;10,63908837
1192;Kohls Corp;2015;21,5859375;24,9375;22,59034034;-17,60333348
1192;Kohls Corp;2016;24,14189189;26,83445946;23,53338279;12,59356804
1192;Kohls Corp;2017;22,08108108;27,03040541;22,88151759;21,86549067
1193;Koppers Holdings Inc;2017;14,19337017;11,70303867;23,15652819;22,60948537
1194;Korn/Ferry International;2017;10,83189655;8,770474138;22,00911403;44,48871447
1195;Kraft Heinz Co;2017;29,33957219;21,28208556;15,53635015;-6,995085963
1196;Kraton Corp;2016;4,410714286;4,964285714;20,47848665;70,4460925
1196;Kraton Corp;2017;15,5801105;17,0801105;23,75890208;60,45283714
1197;Kratos Defense and Security Solutions Inc;2017;10,68253968;2,98015873;24,78571429;49,50256441
1200;L Brands Inc;2008;29,38405797;22,69565217;15,04166667;-33,88205668
1200;L Brands Inc;2009;27,52564103;20,86217949;13,6120892;66,96498105
1200;L Brands Inc;2010;28,45454545;23,43181818;22,4734375;64,86083056
1200;L Brands Inc;2011;28,15196078;21,29411765;20,04204661;37,74756279
1200;L Brands Inc;2012;22,2037037;21,50462963;14,51974359;28,56289258
1200;L Brands Inc;2013;24,73893805;25,66814159;12,18022657;33,47824397
1200;L Brands Inc;2014;24,20338983;28,81779661;12,97614213;40,52490449
1200;L Brands Inc;2015;24,92561983;26,70661157;14,78278278;16,2812624
1200;L Brands Inc;2016;25,31690141;30,86091549;11,82744807;-30,74100426
1200;L Brands Inc;2017;24,72121212;31,26363636;19,7939805;11,60324454
1201;L3 Technologies Inc;2008;5,810344828;6,655172414;13,04761905;-23,02251007
1201;L3 Technologies Inc;2009;4;8,40625;5,843309859;22,40966641
1201;L3 Technologies Inc;2010;4,041666667;8,465277778;5,847135417;-19,29717535
1201;L3 Technologies Inc;2011;3,539473684;7,375;2,369554205;0,158077743
1201;L3 Technologies Inc;2012;3,682926829;9,323170732;1,924102564;25,10537075
1201;L3 Technologies Inc;2013;4;9,469512195;2,043254377;33,81913347
1201;L3 Technologies Inc;2014;3,280487805;9,487804878;1,937309645;29,19607641
1201;L3 Technologies Inc;2015;4,512195122;9,920731707;1,996246246;-3,495446061
1201;L3 Technologies Inc;2016;7,258333333;13,86666667;3,059495549;24,40342935
1201;L3 Technologies Inc;2017;8,166666667;10,78968254;7,029037728;29,27200811
1203;La Quinta Holdings Inc;2016;10,19444444;15,70833333;7,385905045;11,90000133
1203;La Quinta Holdings Inc;2017;10,76546392;15,16494845;15,68948707;24,01645924
1204;Laboratory Corporation of America Holdings;2008;12,47826087;16,75;24,74553571;-13,80876045
1204;Laboratory Corporation of America Holdings;2009;12,93333333;24,16666667;22,15316901;14,85535768
1204;Laboratory Corporation of America Holdings;2010;14,39189189;27,97972973;21,19192708;14,93932309
1204;Laboratory Corporation of America Holdings;2011;11,82142857;28,61904762;24,94174265;-3,433194435
1204;Laboratory Corporation of America Holdings;2012;10,98717949;28,11538462;25,87230769;0,710421103
1204;Laboratory Corporation of America Holdings;2013;10,42682927;28,0304878;22,62718847;4,553779414
1204;Laboratory Corporation of America Holdings;2014;10,37777778;26,23333333;22,26015228;18,85220893
1204;Laboratory Corporation of America Holdings;2015;11,54807692;27,06730769;24,29854855;12,90468801
1204;Laboratory Corporation of America Holdings;2016;13,99382716;28,35802469;20,42210682;5,283918535
1204;Laboratory Corporation of America Holdings;2017;15,14285714;26,88265306;21,59834676;24,84867322
1205;Ladder Capital Corp;2016;8,352739726;17,46004566;6,838130564;30,17144308
1205;Ladder Capital Corp;2017;9,96875;15,00434028;9,12611276;7,401753876
1206;Ladenburg Thalmann Financial Services Inc;2017;8,405325444;9,659763314;20,05743959;44,13761613
1207;Lakeland Bancorp Inc;2017;10,05729167;15,4765625;14,27999152;2,521847765
1208;Lakeland Financial Corp;2017;10,18229167;19,33767361;15,25243747;3,361865662
1209;Lam Research Corp;2008;11,59615385;14,67788462;17,87972769;-58,43155549
1210;Lamar Advertising Co;2008;9,417910448;11,51119403;3,836681548;-103,6930521
1210;Lamar Advertising Co;2009;7,265432099;13,28395062;3,806338028;122,1118555
1210;Lamar Advertising Co;2010;7,054347826;9,535326087;3,570052083;34,74237015
1210;Lamar Advertising Co;2011;6,703125;12,65364583;8,407801418;-27,21243809
1210;Lamar Advertising Co;2012;5,727722772;12,56930693;4,256923077;35,75178416
1210;Lamar Advertising Co;2013;4,681372549;15,87745098;2,619979403;31,77129023
