Firm_Name;Year;Year -1;Industry;ESG-SCORE;E-SCORE;S-SCORE;G-SCORE
Whiting Petroleum Corp;2014;2013;Oil & Gas;29.57394801;22.5742166;29.03119652;38.00865441
Whiting Petroleum Corp;2015;2014;Oil & Gas;27.55555556;22.45449749;29.90273479;30.51001821
Wildhorse Resource Development Corp;2017;2016;Oil & Gas;20.07383072;20.6378754;24.3656029;14.44971821
Windstream Holdings Inc;2013;2012;Telecommunications Services;33.63395587;13.77828054;30.50379198;59.41145684
Windstream Holdings Inc;2014;2013;Telecommunications Services;38.97687069;15.27719001;31.48748607;74.11333944
Windstream Holdings Inc;2015;2014;Telecommunications Services;34.11337027;15.78093306;29.42690627;60.00426656
Windstream Holdings Inc;2016;2015;Telecommunications Services;23.79726701;16.83214687;28.35292007;26.25918179
Windstream Holdings Inc;2017;2016;Telecommunications Services;30.35173203;19.08990011;26.7074143;47.14765217
Xperi Corp;2017;2016;Semiconductors & Semiconductor Equipment;15.50653212;12.68975332;11.00068151;23.89106248
Zayo Group Holdings Inc;2016;2015;Telecommunications Services;19.84530798;18.63057325;16.43940074;25.1636912
Zayo Group Holdings Inc;2017;2016;Telecommunications Services;21.1592596;20.64372919;15.82513952;27.94251524
